attitude_max_roll,attitude_max_pitch,attitude_max_yaw,gravity_max_x,gravity_max_y,gravity_max_z,rotationRate_max_x,rotationRate_max_y,rotationRate_max_z,userAcceleration_max_x,userAcceleration_max_y,userAcceleration_max_z,attitude_sum_roll,attitude_sum_pitch,attitude_sum_yaw,gravity_sum_x,gravity_sum_y,gravity_sum_z,rotationRate_sum_x,rotationRate_sum_y,rotationRate_sum_z,userAcceleration_sum_x,userAcceleration_sum_y,attitude_min_roll,attitude_min_pitch,attitude_min_yaw,gravity_min_x,gravity_min_y,gravity_min_z,rotationRate_min_x,rotationRate_min_y,rotationRate_min_z,userAcceleration_min_x,userAcceleration_min_y,userAcceleration_min_z,attitude_sumSS_roll,attitude_sumSS_pitch,attitude_sumSS_yaw,gravity_sumSS_x,gravity_sumSS_y,gravity_sumSS_z,rotationRate_sumSS_x,rotationRate_sumSS_y,rotationRate_sumSS_z,userAcceleration_sumSS_x,userAcceleration_sumSS_y,userAcceleration_sumSS_z,attitude_std_roll,attitude_std_pitch,attitude_std_yaw,gravity_std_x,gravity_std_y,gravity_std_z,rotationRate_std_x,rotationRate_std_y,rotationRate_std_z,userAcceleration_std_x,userAcceleration_std_y,attitude_skew_pitch,attitude_skew_roll,attitude_skew_yaw,gravity_skew_x,gravity_skew_y,gravity_skew_z,rotationRate_skew_x,rotationRate_skew_y,rotationRate_skew_z,userAcceleration_skew_x,Activities_Types
-2.519753,-0.170901,0.374435,-0.549482,0.175346,0.817353,0.061331,0.13363,0.148467,0.077174,0.099037,0.051711,-2.53961581,-0.17325193,0.367279355,-0.557787345,0.172386325,0.811866185,0.000146305,-0.004504275,0.002163215,0.01190481,-0.030563465,-2.549721,-0.176257,0.363016,-0.573641,0.17007,0.800405,-0.06464,-0.286945,-0.119757,-0.108431,-0.118411,-0.05041,6.446858691,0.030140953,0.134702947,0.311644737,0.02983928,0.658701053,0.000120727,0.000112085,0.000127927,0.000143258,0.000913645,8.11E-05,0.005240109,0.001343584,0.002065659,0.004300713,0.001323558,0.002863157,0.019866692,0.036057833,0.022347304,0.013089295,0.01539961,0.183854305,1.182884665,0.598866475,-1.096700258,-0.184248668,-1.377512484,0.222593896,-3.561661951,0.230876844,-2.8650162,5
3.139235,-0.959463,2.938317,0.012258,0.987862,0.54458,7.443184,6.478951,3.605426,1.944585,3.578272,3.588736,-1.71181441,-1.17940355,1.33167249,-0.23399416,0.918479585,0.093202305,0.170018955,-0.272089165,0.22073406,0.144978625,0.06046289,-3.130937,-1.41483,-0.164507,-0.499907,0.818883,-0.305004,-6.007279,-9.052653,-4.266085,-1.485524,-1.829238,-1.449749,2.491472181,1.388248397,2.283357261,0.049833811,0.853654048,0.0359927,6.872147185,2.753446267,0.491679554,0.092110352,0.705141703,0.298597974,1.11884856,0.113289114,1.011828722,0.130538171,0.042835694,0.273027513,3.299888591,2.660324425,1.238790639,0.463748388,1.189635489,-0.106886846,1.749621453,-0.03878586,-0.101623555,-0.319688123,0.385187648,-0.104445347,-0.74861913,-0.13843414,0.086240538,2
1.149369,-0.341607,2.179649,0.859562,0.335966,-0.385316,0.00646,0.007042,0.00428,0.005684,0.006593,-0.001172,1.14885508,-0.342095375,2.179356345,0.859420795,0.335461795,-0.38579654,0.00012456,-8.41E-05,6.55E-06,0.00224079,0.001944265,1.148143,-0.34263,2.178835,0.859284,0.335002,-0.38647,-0.006312,-0.010154,-0.003292,-0.000927,-0.001606,-0.008452,1.320176871,0.117086126,4.749906407,0.738587267,0.112587427,0.148733636,1.29E-06,2.62E-06,1.09E-06,5.37E-06,3.31E-06,1.78E-05,0.000353534,0.000287382,0.000194234,6.21E-05,0.000270771,0.00034113,0.001750416,0.002468631,0.001326882,0.001382348,0.001457423,0.271071263,-0.376824503,-0.825554055,0.081534202,-0.270755796,-0.390523389,-0.12551233,-0.518266823,-0.074488074,0.106831046,5
0.675023,-0.539013,-0.474985,0.534122,0.538855,-0.657844,0.039749,0.057741,0.091027,0.090578,0.007846,0.015171,0.67128193,-0.550390505,-0.480452075,0.530106085,0.5229975,-0.6673605,-0.003335345,0.00132546,-0.003000915,0.01854135,-0.00551113,0.66611,-0.569077,-0.487628,0.524676,0.513289,-0.673118,-0.082378,-0.02831,-0.058788,-0.00639,-0.028836,-0.007511,0.450619528,0.29635775,0.231295589,0.281474815,0.268214195,0.447440588,1.94E-05,1.45E-05,6.89E-05,0.00031469,2.82E-05,2.02E-06,0.002536047,0.009300859,0.003298379,0.002760396,0.007907259,0.004585667,0.015823274,0.010660935,0.020623588,0.007732032,0.004147464,-0.885088427,-0.250086914,0.033627192,-0.339548536,0.881725439,0.771906482,-1.690527522,2.209198951,0.107898082,4.201402764,5
2.537427,-1.381045,1.998093,0.178786,0.992835,0.126686,0.134333,0.456379,0.144705,0.122508,0.043518,0.055083,2.220387865,-1.411891015,1.699058995,0.124853925,0.98725929,0.09149426,-0.004778755,0.023175915,-0.009110155,0.00917362,0.01209557,1.877014,-1.451015,1.397145,0.07461,0.982051,0.05561,-0.18809,-0.294453,-0.237294,-0.104755,-0.022637,-0.050203,4.506055499,1.989538463,2.64145489,0.019601262,0.974527314,0.007844477,0.000755318,0.006854129,0.001124502,0.000373648,0.000158337,0.000140109,0.210138117,0.016986636,0.182028975,0.031020771,0.002622823,0.019925869,0.056768294,0.14361815,0.066738928,0.036001687,0.011689675,-0.501987626,0.123904203,0.130371948,-0.112666862,0.242485513,0.185057885,-0.848442424,0.480101047,-1.03156222,0.354328256,1
2.27724,-0.809593,0.420493,0.434172,0.997858,0.083987,2.392074,2.160575,2.852915,0.428604,3.21891,0.317472,1.11790426,-1.258704535,-0.881491025,0.221047575,0.929246155,-0.17652575,0.08157016,0.085426975,0.1039982,-0.02414558,0.031773135,0.552685,-1.505335,-1.497088,0.061982,0.724006,-0.575043,-3.60726,-2.058323,-1.602415,-0.54222,-0.656977,-0.414566,0.984170676,1.839850636,0.985381888,0.027919835,0.954727825,0.015053796,0.906261719,0.410532946,0.244266392,0.018203733,0.033232746,0.007790455,0.421524128,0.220416389,0.447025944,0.118708692,0.083745594,0.188751412,1.253284173,0.831660503,0.980823265,0.196770504,0.498849535,0.68960451,0.80189535,0.968914995,0.299983949,-1.140590713,-0.676435889,-0.377860003,-0.384339257,0.840030049,-0.099748,3
0.443865,-1.054456,2.750809,0.203326,0.997447,0.125388,2.696952,2.911179,1.375199,0.655527,1.425767,1.134055,-0.84518145,-1.33695123,1.648866585,-0.036144235,0.963722195,-0.142059815,-0.007525125,-0.075650205,-0.10809074,-0.064286925,-0.01538321,-2.427906,-1.499328,0.316052,-0.165138,0.869632,-0.455017,-3.04052,-2.825995,-1.908251,-1.001264,-1.163392,-0.435301,0.652895436,1.988692915,2.776155996,0.012660062,0.974431577,0.010749856,1.033461653,1.210707057,0.189590568,0.028949849,0.289899554,0.059384717,0.951951205,0.137709414,0.819246781,0.112072855,0.040021927,0.189271965,1.526086569,1.423188613,0.786646734,0.322234262,0.64730411,0.869353486,-0.036152266,-0.052030395,0.901613365,-1.157162883,-0.376211405,-0.155795689,-0.057593933,-0.395687514,-0.80331218,4
3.104294,-0.852885,3.123862,0.544058,0.995852,0.22909,4.638653,4.887271,2.138036,1.290583,2.123432,1.299983,0.94849935,-1.185759815,-0.967608195,0.29924373,0.91684685,-0.150197545,0.00493774,-0.438363055,-0.00209806,0.023624005,0.07755736,-3.019832,-1.47968,-3.141074,-0.093361,0.753181,-0.412185,-3.988789,-4.533028,-2.558495,-1.155795,-1.152422,-1.486993,1.409484115,1.509884329,8.322966654,0.097745708,0.88751096,0.018684255,1.749113672,0.959504997,0.637677515,0.051046871,0.053414766,0.084458042,0.90488102,0.148154056,2.623639078,0.154302202,0.062752098,0.140620624,1.775066049,1.425180374,1.102921479,0.408398542,0.474059454,0.657616626,-2.884270606,0.741920601,-0.951951863,-1.230089434,0.06703117,0.414716752,0.026060591,-0.18339956,0.310250771,0
3.130422,-0.858757,0.610563,0.49638,0.998715,0.130367,2.987702,4.026057,2.221915,0.634311,1.409376,0.68812,1.275820885,-1.22717083,-0.711615175,0.279230005,0.930449045,-0.139782535,-0.114052295,-0.341702665,0.013993815,-0.01630529,0.024432735,0.663959,-1.520091,-2.204165,0.00128,0.757031,-0.468981,-2.43659,-2.166997,-2.037352,-0.481716,-0.549259,-0.62131,1.371042201,1.567454643,0.443534695,0.083918564,0.901752576,0.01396872,0.632249397,0.312523203,0.262248379,0.022172465,0.047836268,0.013503835,0.504263025,0.155094572,0.610542639,0.109110988,0.0594394,0.146572499,1.167094621,0.855180995,0.858686924,0.216586804,0.346666087,0.565517558,1.96293194,-0.395068616,-0.444185093,-1.287897654,-0.472749733,0.747009245,1.373740921,0.449123992,0.424611766,0
-1.148406,-1.332679,-1.041997,-0.203884,0.975411,-0.077872,0.057951,0.086854,0.056016,-0.017896,0.019208,0.04716,-1.18176212,-1.34384306,-1.0944351,-0.208150085,0.9743487,-0.085379115,-0.00185391,0.00821533,0.00215972,-0.04735699,-0.003590395,-1.210864,-1.348576,-1.128789,-0.215172,0.971784,-0.09663,-0.051284,-0.083329,-0.041568,-0.075342,-0.020095,0.014905,1.3905775,1.806126342,1.22702931,0.043036747,0.949405666,0.007376921,0.000104265,0.00059358,4.70E-05,0.0022244,2.77E-05,0.001000711,0.015686916,0.004006262,0.025570072,0.002627751,0.000909908,0.004564385,0.018754856,0.031998852,0.014237249,0.010202675,0.006794559,1.090132555,-0.079747767,0.555508249,-1.178182284,-1.122615388,-0.352362374,0.564061268,-0.420727856,0.306542475,0.073402565,1
2.97444,-0.844914,2.854628,0.207387,0.999971,0.081033,4.2813,3.432067,1.749565,1.532389,2.086071,1.681169,0.352230125,-1.217024285,0.20820683,0.080067935,0.915108925,-0.31197235,-0.117023255,0.068167135,0.0133108,-0.06223047,0.149598595,-3.109165,-1.5632,-3.084153,-0.019102,0.747914,-0.657472,-3.340936,-3.860543,-2.830667,-1.478344,-0.908046,-1.770302,0.076830748,1.368117324,0.029667823,0.00638481,0.847497319,0.145544068,1.57506247,0.785609347,0.282402396,0.104379518,0.143379517,0.167951171,1.031165003,0.222038417,0.875194894,0.049897319,0.074121543,0.22616077,1.746522135,1.399199767,0.821551734,0.509008309,0.555390881,-0.16397653,-0.839019683,1.303533631,0.246565803,-0.351108834,0.342437981,0.477033311,-0.101188109,-0.730858654,-0.048783843,4
-1.156588,-1.016425,0.062175,-0.320741,0.946591,0.030029,1.096803,1.838424,1.144145,0.538736,0.869006,0.410583,-1.397014555,-1.124810425,-0.081256665,-0.421089495,0.9008483,-0.075509495,0.042697475,-0.04152192,-0.00212957,-0.003105975,0.001896065,-1.651799,-1.242495,-0.252365,-0.516073,0.850232,-0.177468,-1.634292,-1.897013,-1.122444,-0.606582,-0.606042,-0.701589,1.953197869,1.269043876,0.005941047,0.174241143,0.81526403,0.005722139,0.20472372,0.43975814,0.207654429,0.027778492,0.083926528,0.025486136,0.11804446,0.05458957,0.066125522,0.047628308,0.023488079,0.051508771,0.616584518,0.846318579,0.582074396,0.253339397,0.357670388,-0.056626932,0.044328649,-0.210579797,-0.000817641,-0.121575811,-0.139459463,-0.480447536,-0.203866018,-0.017167453,-0.021164394,4
0.965056,-0.842641,-0.154432,0.390191,0.999921,-0.005019,3.023042,2.331526,3.025923,1.804508,1.802641,1.415645,0.379452115,-1.164610975,-0.610784315,0.202899605,0.893647045,-0.31685401,0.04595571,0.038696335,0.13199348,-0.05336995,0.12581751,-1.3826,-1.558243,-2.56591,-0.066608,0.746403,-0.581242,-2.602967,-3.069298,-2.571541,-1.047481,-0.552843,-1.088869,0.37441918,1.192847702,0.105346011,0.059068808,0.787843148,0.138635985,0.983035969,0.706843538,1.375761488,0.118121547,0.061681732,0.115071394,0.563979484,0.233357112,0.625202599,0.137785525,0.08432894,0.184478083,1.395756782,1.135851374,1.420243419,0.487730169,0.519187491,-0.344958161,-2.088843794,-2.024752886,-0.593044198,-0.102983218,0.403662346,0.371023777,-0.316476684,0.240833883,0.704479305,4
3.138584,-1.078752,2.967842,0.070984,0.998685,0.472194,6.349937,6.380506,3.052155,1.345073,4.998015,2.867592,-0.40524865,-1.28832047,1.539608945,-0.093229185,0.954962675,-0.01060038,0.00744358,-0.004881635,0.12517599,0.022262275,0.0649421,-3.13991,-1.519517,-0.338844,-0.236198,0.881369,-0.364461,-5.979565,-7.837433,-5.855279,-1.558518,-1.7888,-2.489934,0.56323689,1.657106112,5.919277949,0.010645063,0.921750895,0.058617089,6.737977664,2.30111496,0.388840686,0.074420839,0.92485386,0.263459868,1.913085478,0.106363036,1.327353737,0.079025577,0.02898924,0.269325632,3.049562396,2.517651304,1.310456536,0.481209144,1.251067742,-0.214591652,0.694464976,-0.384356015,0.15141459,-0.446182273,0.481374875,0.085138897,-0.771363987,-0.854000178,-0.405449322,2
3.137023,-0.896498,3.017275,0.504455,0.998772,0.220043,3.468838,2.38732,2.95944,2.064825,1.54704,1.427787,1.011047225,-1.21191999,1.43409093,0.265742365,0.92100106,-0.091950855,-0.04099212,0.135816765,0.132893835,-0.0537749,0.09818521,-3.122801,-1.521232,0.594376,-0.036878,0.781146,-0.384191,-2.296449,-2.881029,-2.379268,-0.940844,-0.720987,-1.396598,1.267311045,1.602584025,1.03522435,0.075888727,0.909902334,0.036442082,0.95775455,0.731807558,0.9767578,0.101457402,0.070010693,0.076012177,1.485541744,0.182087871,0.780855198,0.175272326,0.068107779,0.194115014,1.343715837,1.086417612,1.428459597,0.477844052,0.418234572,0.252873118,-1.725384981,0.860334293,-0.267619677,-0.559989712,0.206273029,0.702870019,-0.62024193,0.541976686,1.241350292,4
-0.332153,-0.569743,2.820868,-0.244369,0.909724,-0.040907,4.606959,5.871706,3.498264,1.512674,3.515049,1.779989,-0.87911025,-0.83554856,2.04033724,-0.472030055,0.736320695,-0.41118258,-0.23247519,0.242610995,-0.03356851,0.092675055,0.29387959,-1.508546,-1.142618,1.281378,-0.694463,0.539415,-0.753771,-6.862283,-8.293635,-5.300981,-3.067206,-2.329829,-2.072194,0.536433501,0.702626951,4.562249239,0.204483758,0.552731629,0.232367082,6.65106109,3.795806855,2.04549129,0.313235532,0.605963967,0.313641239,0.348492857,0.120825297,0.486928075,0.112399258,0.081478836,0.216811855,3.09871791,2.908350109,1.935859649,0.860825613,1.223795565,0.123905621,-0.518868506,-0.120557562,-0.267191379,-0.484638923,0.295627405,-0.351373749,-0.991791516,-0.685771086,-1.229362177,2
-2.910994,-0.132905,-1.276478,-0.222251,0.134776,0.965923,0.012836,0.054466,0.017725,0.01829,0.017998,0.005207,-2.913945415,-0.13376863,-1.277753485,-0.223668755,0.133370015,0.96549174,-8.36E-05,-0.000346465,-0.0004239,-0.00408875,0.0002682,-2.915438,-0.135188,-1.278783,-0.226503,0.132514,0.964765,-0.016988,-0.037155,-0.019508,-0.030201,-0.012001,-0.023978,8.491710715,0.017887993,1.632687229,0.049979968,0.017781689,0.93217094,1.15E-05,4.12E-05,3.32E-05,2.83E-05,8.06E-06,3.74E-05,0.000784173,0.00049422,0.000488412,0.000754561,0.000489788,0.000197399,0.005096642,0.012497699,0.007475734,0.006530181,0.004918362,-0.723259692,0.697356237,0.248003425,-0.701278177,0.72266507,-0.491400747,-0.271031325,0.446641836,0.013565103,-0.205687545,5
2.544934,-1.387496,2.101525,0.153904,0.989691,0.131045,0.160471,0.429626,0.195732,0.12383,0.045881,0.086885,2.273549125,-1.41086778,1.80857515,0.121052675,0.987205515,0.101924075,-0.005600745,-0.008410635,0.004724525,0.006347395,0.01208478,2.007185,-1.427081,1.468745,0.085063,0.983248,0.070067,-0.248928,-0.344395,-0.2205,-0.068438,-0.035427,-0.077682,5.206581594,1.995669084,3.284877608,0.014237382,0.975207602,0.010591189,0.002748223,0.009613411,0.001261742,0.000539195,0.000202382,0.000159305,0.112054872,0.008221128,0.140339432,0.015592511,0.00132791,0.011836395,0.08732843,0.141557995,0.077731785,0.033787602,0.014463826,0.550817978,0.066021257,-0.265129332,-0.083376138,-0.649288912,-0.293551976,-0.560027802,0.589396898,-0.536019313,0.563527834,1
1.803844,-1.241021,1.206471,0.316151,0.946664,0.074467,0.018949,0.037846,0.006933,0.012426,0.010469,-3.30E-05,1.796866595,-1.2417476,1.19823972,0.31485823,0.94635003,0.072416115,-0.00087807,0.000572725,-0.0001927,-0.000321045,0.005716225,1.786858,-1.242721,1.185251,0.313486,0.946115,0.069282,-0.01841,-0.017465,-0.00596,-0.012039,-0.000749,-0.024139,3.230098576,1.541837516,1.436437007,0.099244216,0.895554664,0.005266623,1.41E-05,1.45E-05,2.94E-06,3.03E-06,3.43E-05,0.000101869,0.004942,0.000480222,0.005904482,0.000765092,0.000155188,0.001473022,0.006909339,0.009136659,0.002646134,0.003356151,0.001905677,-0.422218211,-0.270431227,-0.410516774,-0.146757102,0.420094103,-0.317397829,0.408232471,1.385798006,-0.13398731,0.079976128,1
2.428147,-1.544321,-0.439153,0.019685,0.999879,0.018383,0.091076,0.352263,0.036837,0.051438,0.020845,0.063501,1.189823655,-1.549673935,-1.625191255,0.01546935,0.999772325,-0.006969825,-0.002327245,-2.64E-05,0.00030944,0.004627065,0.00383168,0.503047,-1.555227,-2.261237,0.010275,0.99965,-0.019916,-0.117823,-0.251313,-0.024372,-0.034226,-0.009285,0.014635,0.800381874,2.402599201,3.612786333,0.000256817,0.999569046,0.00019271,0.000171969,0.001797809,2.77E-05,8.25E-05,1.58E-05,0.002039246,0.615722299,0.003052347,0.582957046,0.002426797,6.60E-05,0.012342146,0.029855899,0.099417252,0.010996549,0.015461668,0.00450663,0.294505958,0.864114433,0.888651532,-0.727370871,-0.481753615,0.923900858,-0.523339343,1.179038679,0.775165526,0.274253188,1
-0.278993,-0.453327,3.127684,-0.162697,0.986104,0.230903,4.525242,4.184936,1.165876,0.239981,1.425926,0.860302,-0.953742795,-1.021815415,0.378537525,-0.290483415,0.82273635,-0.332077595,-0.34711032,0.69012352,-0.13722705,-0.0599809,0.00484626,-2.414836,-1.403892,-3.141238,-0.401311,0.437959,-0.814071,-3.429085,-1.267424,-1.196827,-1.001932,-0.751167,-0.680714,0.472328559,1.225424743,3.457212672,0.08844991,0.799820705,0.11098503,3.066096193,0.244583199,0.102780451,0.01280098,0.042033175,0.023395592,0.601673864,0.273921893,1.926787963,0.064994059,0.160853692,0.314622601,2.038185894,0.843610058,0.438473214,0.20209548,0.325746095,0.637428956,-0.971543794,-0.695801391,0.356706838,-1.029162064,0.040260083,0.677374038,1.561623596,0.473169816,-1.783713406,3
-2.918012,-0.13343,-1.275901,-0.214503,0.13483,0.967536,0.027054,0.073525,0.035966,0.022948,0.014316,0.011778,-2.92112777,-0.13422666,-1.27769023,-0.21671568,0.13382396,0.967016425,0.000175515,0.000237925,0.000172055,-0.007298775,-0.00181866,-2.923414,-0.135242,-1.281199,-0.219703,0.133034,0.966225,-0.020665,-0.047973,-0.035405,-0.02619,-0.028921,-0.020369,8.536845117,0.018043474,1.632678284,0.046694888,0.017935236,0.935383958,5.26E-06,7.22E-05,1.58E-05,6.59E-05,9.81E-06,4.38E-05,0.001381121,0.000545287,0.000776189,0.001322552,0.000540392,0.000359826,0.007091409,0.018794571,0.011349841,0.008630451,0.006158598,-0.004189807,0.541465641,-1.593162698,-0.537250495,0.00422751,-0.565575528,0.089584086,0.599402035,-0.196509823,0.687118424,5
0.709135,-0.482662,-0.401387,0.575593,0.492496,-0.670834,0.110639,0.128795,0.16618,0.063224,0.037261,0.031966,0.68428078,-0.501461805,-0.43026648,0.554253085,0.480688725,-0.679363905,-0.000971855,0.00313768,0.01019321,0.01567614,-0.01128114,0.662678,-0.514956,-0.454512,0.53892,0.464139,-0.690768,-0.119525,-0.111004,-0.12642,-0.030019,-0.05939,-0.058887,0.467525688,0.253819983,0.190865882,0.303775141,0.23305915,0.459665017,0.00035064,0.000838307,0.000482858,0.000312128,0.000205854,9.13E-05,0.012830329,0.008963258,0.014384323,0.010852838,0.007871289,0.005245559,0.035260905,0.044304596,0.041101293,0.016119192,0.016709485,0.616946523,0.27169752,0.699640935,0.549759088,-0.6223668,-0.252169402,-0.384023941,0.346452253,0.215423449,-0.13429788,5
-2.0657,-0.428716,0.069834,-0.79443,0.42175,0.43708,0.005569,0.011753,0.018868,0.006676,0.004851,0.002277,-2.06931034,-0.431573345,0.065619365,-0.797748355,0.41829942,0.434271325,0.000141695,0.00019288,-0.000224895,0.002135845,-0.00085101,-2.073771,-0.435374,0.059977,-0.800351,0.415703,0.431951,-0.01003,-0.009461,-0.012433,-0.003651,-0.007799,-0.007993,4.281741765,0.185964488,0.004335631,0.636438569,0.174718984,0.188519654,4.82E-06,4.02E-06,2.25E-05,4.98E-06,2.18E-06,3.78E-06,0.00267461,0.002152027,0.003226487,0.001941719,0.001954469,0.001714279,0.002938669,0.003980794,0.006164899,0.001929582,0.002301888,-0.210467248,-0.135449963,-0.23545182,0.167812469,0.209566711,0.118377071,-0.638665736,0.001622457,0.949310527,-0.365416157,5
0.543465,-0.163584,1.098319,0.510151,0.165288,-0.844327,0.019035,0.025354,0.028327,0.011557,0.021871,0.008754,0.5413433,-0.164982385,1.09497641,0.508290305,0.164234885,-0.845379335,0.000436025,-0.000359285,-0.000361815,0.0004237,0.010476185,0.539775,-0.16605,1.091762,0.50691,0.162856,-0.846251,-0.0175,-0.026987,-0.023182,-0.009615,0.00162,-0.011238,0.292846569,0.027335497,1.199640469,0.258203211,0.027087399,0.714797539,3.07E-05,4.44E-05,4.67E-05,7.15E-06,0.000113062,1.30E-05,0.00094823,0.000823736,0.001597966,0.000801717,0.000812562,0.000500369,0.00709249,0.009908981,0.01110852,0.004261606,0.003881936,0.416958542,0.510784406,-0.21828257,0.517268109,-0.417065455,0.432857349,0.047416113,-0.041211869,0.34467146,0.260307756,5
3.111633,-0.939186,3.040307,0.334744,0.999493,0.315336,3.381521,3.231507,2.239691,0.425179,1.648743,0.52018,0.890483695,-1.22705025,-0.495681995,0.15421946,0.932972385,-0.10054547,0.16778435,0.631615385,-0.00737231,-0.100130485,0.03607861,-3.139062,-1.538953,-3.062909,-0.092379,0.807078,-0.589631,-1.867902,-3.422023,-1.306106,-0.825857,-0.758156,-0.686445,1.42760356,1.558051931,1.442380159,0.03165088,0.899503343,0.069222919,0.473507383,0.656272062,0.108482107,0.029988499,0.024777356,0.026920664,1.452635233,0.13566055,1.486100402,0.110286048,0.050116613,0.285439224,1.187279934,1.200485108,0.575093191,0.228619462,0.329411676,0.443504898,-1.163129006,1.123398834,-0.541194815,-1.048641618,-0.06970509,0.734738264,-0.493380915,1.229159266,-0.445771015,3
0.155861,-0.885552,-0.598685,0.075439,0.987471,0.155007,4.21297,6.336975,2.14097,0.774845,4.166602,2.740638,-0.69114826,-1.17059137,-1.533164245,-0.12350894,0.912263245,-0.272429395,0.093556465,-0.01429429,0.04164045,-0.06518602,0.137349045,-2.048033,-1.412336,-3.079912,-0.334909,0.774265,-0.629588,-3.761265,-4.128406,-2.802672,-1.736525,-3.133936,-1.696404,0.064125765,1.471250424,1.350707193,0.011869819,0.877316515,0.105340485,2.980451983,0.733006782,0.766326159,0.077137156,0.221222074,0.249645724,0.770198584,0.138407154,0.843760744,0.108023563,0.055900809,0.252770338,2.016838316,1.809306496,1.170001097,0.441150481,0.796782779,0.203254252,-0.708559279,-0.68322143,-0.189254641,-0.547314603,0.407282618,0.064675685,0.938998823,-0.322234256,-0.920393819,4
-1.093359,-1.319229,-0.980893,-0.2162,0.971116,-0.078181,0.069541,0.062055,0.035976,-0.018998,0.030811,0.078335,-1.15431233,-1.32510519,-1.09621392,-0.22228038,0.969966915,-0.098349835,0.01323684,-0.01312512,0.004497175,-0.04074313,-0.000537025,-1.240208,-1.329865,-1.189637,-0.228015,0.968523,-0.11383,-0.016621,-0.160994,-0.021298,-0.071958,-0.030161,0.036871,1.325695478,1.757674048,1.218228784,0.04919524,0.941155127,0.009856618,0.000173955,0.000258134,3.93E-05,0.001622599,1.77E-05,0.003410102,0.031307482,0.00229353,0.047027095,0.003119464,0.0005596,0.007295331,0.019087768,0.044172605,0.008768895,0.009387725,0.007523125,0.69692161,-0.560681261,0.78904388,-0.119579834,-0.71701924,0.409792591,0.921306081,-1.563231332,0.275862105,-0.469420903,1
0.812654,-0.088138,0.236522,0.723103,0.090977,-0.684723,0.084784,0.103458,0.023981,0.00656,0.087449,-0.004508,0.808758285,-0.08921794,0.234798525,0.72055187,0.08909963,-0.68765023,2.73E-05,0.00083428,-8.15E-06,-0.01673996,0.00041905,0.804596,-0.091103,0.230934,0.71774,0.088024,-0.690697,-0.072413,-0.090812,-0.018724,-0.041002,-0.094956,-0.042363,0.654709969,0.007983959,0.055226412,0.519553362,0.007962796,0.472464458,5.68E-06,9.52E-06,3.86E-06,0.000275992,7.36E-06,0.000444536,0.00167397,0.000533645,0.001049918,0.001122497,0.000531522,0.001233793,0.02354335,0.02861725,0.005861932,0.007712927,0.027612093,-1.045222352,-0.158592773,-1.486187686,-0.187336365,1.044870915,-0.133188284,0.066289905,0.077921968,0.353483683,-0.237196449,5
1.099808,-0.294372,-0.868677,0.852087,0.293842,-0.433891,0.009031,0.028886,0.01105,0.005376,0.01476,-0.006314,1.095834165,-0.29573114,-0.86949558,0.85070204,0.291439185,-0.437452105,-0.00020967,0.0007732,-0.00045113,-0.00689369,0.00401476,1.093256,-0.298244,-0.870245,0.849854,0.290139,-0.439803,-0.017413,-0.019817,-0.028428,-0.016714,-0.021496,-0.022093,1.199632802,0.087340345,0.756086769,0.723328137,0.084826854,0.191745026,6.80E-06,3.39E-05,8.28E-06,4.91E-05,2.12E-05,0.000219499,0.001819462,0.000972354,0.00031194,0.000614524,0.000930054,0.001652858,0.004356504,0.009738268,0.006186495,0.003625533,0.004630598,-0.689149203,0.428317796,0.274658112,0.594723509,0.688609731,0.393484007,-0.800446225,0.077604145,-1.366965276,0.169452565,5
1.119337,-0.689171,0.661853,0.452126,0.989961,-0.074898,2.523247,2.736175,2.597353,1.382874,3.483737,1.381749,0.714889565,-1.082053075,0.39819307,0.280838985,0.86310104,-0.358717165,-0.080233895,0.07735753,0.059492035,0.02922771,0.104068995,0.463874,-1.428977,0.173913,0.104677,0.635898,-0.669172,-2.86879,-2.472277,-2.3381,-0.827844,-0.966961,-0.69739,0.467144918,1.112347037,0.145731247,0.08470255,0.756447029,0.156340828,0.710324585,0.924342958,0.67424249,0.035064606,0.077580791,0.078574538,0.146057265,0.213025372,0.12078973,0.086607374,0.099678676,0.174068309,1.209885958,1.176612125,1.049657722,0.330805254,0.606940532,-0.019756838,0.759148271,0.17366181,-0.207375035,-0.392912641,0.082955323,0.353730093,-0.218148455,-0.210805003,0.07577843,4
1.67151,-0.427016,0.752213,0.834006,0.930246,0.050053,4.175771,7.014966,5.673141,2.190208,1.241543,1.546096,1.3274646,-0.86109094,0.41164984,0.599186615,0.73696588,-0.17235457,0.004999915,0.040007595,0.081701085,-0.00421125,0.045287145,1.051958,-1.195083,0.075717,0.337734,0.414156,-0.433995,-3.504552,-5.855849,-5.329441,-1.126802,-0.818901,-0.748228,1.607055662,0.832164592,0.138686636,0.333768647,0.625476979,0.037090515,0.85757512,0.952041312,1.644780887,0.072126321,0.047627537,0.045966718,0.182096827,0.242296536,0.180971367,0.153635428,0.161840736,0.136730407,1.437128761,1.78155192,2.004906548,0.495891088,0.392434834,0.260704818,0.523811323,0.322468295,0.032838493,-0.477909841,0.050165647,0.675174645,0.317814732,0.316519484,1.30311993,4
